run,commit,dirty,scenario,input_mib,pass,seconds,mib_per_s
1786139679,40450d2,no,window-scan-split-friendly,512,3,0.13982273100000001,3661.7794284106781
1786139679,40450d2,no,byte-scan-split-friendly,512,4,0.143075334,3578.5343684747227
1786139679,40450d2,no,window-scan-split-friendly,512,4,0.14569459100000001,3514.2004688423881
1786139679,40450d2,no,byte-scan-split-friendly,512,5,0.13915397400000001,3679.3774930207883
1786139679,40450d2,no,window-scan-split-friendly,512,5,0.142992964,3580.5957557464158
1786139679,40450d2,no,byte-scan-split-friendly,512,6,0.139736682,3664.0343299406522
1786139679,40450d2,no,window-scan-split-friendly,512,6,0.14191753900000001,3607.7288516114977
1786139679,40450d2,no,byte-scan-split-friendly,512,7,0.14156255200000001,3616.7757133962941
1786139679,40450d2,no,window-scan-split-friendly,512,7,0.13925674299999999,3676.6621778594954
1786139679,40450d2,no,byte-scan-split-friendly,512,8,0.141024494,3630.574983662058
1786139679,40450d2,no,window-scan-split-friendly,512,8,0.14101720500000001,3630.7626434660933
1786139679,40450d2,no,byte-scan-split-friendly,512,9,0.14198782900000001,3605.9428727514382
1786139679,40450d2,no,window-scan-split-friendly,512,9,0.14195588000000001,3606.7544366601792
1786139679,40450d2,no,byte-scan-split-friendly,512,10,0.141172834,3626.7600889842588
1786139679,40450d2,no,window-scan-split-friendly,512,10,0.14157397099999999,3616.4839933747426
1786139679,40450d2,no,byte-scan-split-friendly,512,11,0.14314823300000001,3576.7119807898707
1786139679,40450d2,no,window-scan-split-friendly,512,11,0.14149657199999999,3618.4622197066374
1786139679,40450d2,no,byte-scan-split-friendly,512,12,0.14500444400000001,3530.9262659563728
1786139679,40450d2,no,window-scan-split-friendly,512,12,0.14377295000000001,3561.1705818097212
1786139679,40450d2,no,byte-scan-split-friendly,512,13,0.141177314,3626.645000484993
1786139679,40450d2,no,window-scan-split-friendly,512,13,0.14109612399999999,3628.7318565887754
1786139679,40450d2,no,byte-scan-split-friendly,512,14,0.14060318699999999,3641.4537317706749
1786139679,40450d2,no,window-scan-split-friendly,512,14,0.13976749099999999,3663.2266654911909
