run,commit,dirty,scenario,input_mib,pass,seconds,mib_per_s
1786032893,bed90d6,no,serial-no-byte,512,9,1.2562902760000001,407.54912282708773
1786032893,bed90d6,no,window-scan-no-byte,512,9,0.16339567099999999,3133.4979492816551
1786032893,bed90d6,no,serial-no-byte,512,10,1.2535776320000001,408.43102726963781
1786032893,bed90d6,no,window-scan-no-byte,512,10,0.171528347,2984.9293656400714
1786032893,bed90d6,no,serial-no-byte,512,11,1.2472061350000001,410.51754447952578
1786032893,bed90d6,no,window-scan-no-byte,512,11,0.16554018000000001,3092.904695403859
1786032893,bed90d6,no,serial-no-byte,512,12,1.253999705,408.29355697495959
1786032893,bed90d6,no,window-scan-no-byte,512,12,0.196266208,2608.701748596478
1786032893,bed90d6,no,serial-no-byte,512,13,1.2622796039999999,405.61536317115366
1786032893,bed90d6,no,window-scan-no-byte,512,13,0.16652761299999999,3074.5651773679119
1786032893,bed90d6,no,serial-no-byte,512,14,1.252405062,408.81342269758409
1786032893,bed90d6,no,window-scan-no-byte,512,14,0.18381874100000001,2785.3525555373049
1786032893,bed90d6,no,plan-byte-split-friendly,512,-1,2.6220000000000001e-06,0
1786032893,bed90d6,no,plan-window-split-friendly,512,-1,0.57581567199999995,0
1786032893,bed90d6,no,byte-scan-split-friendly,512,0,0.208125793,2460.0506867498157
1786032893,bed90d6,no,window-scan-split-friendly,512,0,0.21427383699999999,2389.4657750493357
1786032893,bed90d6,no,byte-scan-split-friendly,512,1,0.20809884200000001,2460.3692893206967
1786032893,bed90d6,no,window-scan-split-friendly,512,1,0.22736777899999999,2251.8582107449797
1786032893,bed90d6,no,byte-scan-split-friendly,512,2,0.231329599,2213.2922125542614
1786032893,bed90d6,no,window-scan-split-friendly,512,2,0.213857194,2394.1210039443422
1786032893,bed90d6,no,byte-scan-split-friendly,512,3,0.174713444,2930.5128917268667
1786032893,bed90d6,no,window-scan-split-friendly,512,3,0.19467314599999999,2630.0494470870676
1786032893,bed90d6,no,byte-scan-split-friendly,512,4,0.197042999,2598.417617466328
1786032893,bed90d6,no,window-scan-split-friendly,512,4,0.19554500699999999,2618.3230543953496
1786032893,bed90d6,no,byte-scan-split-friendly,512,5,0.17681127799999999,2895.7428835506748
1786032893,bed90d6,no,window-scan-split-friendly,512,5,0.17868668700000001,2865.3505674991889
1786032893,bed90d6,no,byte-scan-split-friendly,512,6,0.18865670900000001,2713.9241573433787
1786032893,bed90d6,no,window-scan-split-friendly,512,6,0.19161092599999999,2672.081444875435
1786032893,bed90d6,no,byte-scan-split-friendly,512,7,0.174027347,2942.0663408722767
1786032893,bed90d6,no,window-scan-split-friendly,512,7,0.18345529299999999,2790.8706891329653
1786032893,bed90d6,no,byte-scan-split-friendly,512,8,0.18023660399999999,2840.7104252807603
1786032893,bed90d6,no,window-scan-split-friendly,512,8,0.17817419400000001,2873.5923452528709
1786032893,bed90d6,no,byte-scan-split-friendly,512,9,0.18026298099999999,2840.2947580235568
1786032893,bed90d6,no,window-scan-split-friendly,512,9,0.18648484300000001,2745.5314424668818
1786032893,bed90d6,no,byte-scan-split-friendly,512,10,0.19254691500000001,2659.0922009838482
1786032893,bed90d6,no,window-scan-split-friendly,512,10,0.17254897199999999,2967.2735459704741
1786032893,bed90d6,no,byte-scan-split-friendly,512,11,0.19614442500000001,2610.3214506351633
1786032893,bed90d6,no,window-scan-split-friendly,512,11,0.17581118400000001,2912.2151864923449
1786032893,bed90d6,no,byte-scan-split-friendly,512,12,0.21928666399999999,2334.8433081183634
1786032893,bed90d6,no,window-scan-split-friendly,512,12,0.172691118,2964.8311154022408
1786032893,bed90d6,no,byte-scan-split-friendly,512,13,0.19426207200000001,2635.6148409659709
1786032893,bed90d6,no,window-scan-split-friendly,512,13,0.21325549899999999,2400.8759558411202
1786032893,bed90d6,no,byte-scan-split-friendly,512,14,0.207626161,2465.9705575348958
1786032893,bed90d6,no,window-scan-split-friendly,512,14,0.20585209099999999,2487.2227311987813
