run,commit,dirty,scenario,input_mib,round,seconds,mib_per_s
1786032755,bed90d6,no,chunked2/source,16,9,0.013806000000000001,1158.9193834561499
1786032755,bed90d6,no,lexer_all/source,16,9,0.027508443,581.64109862545126
1786032755,bed90d6,no,chunked1/ascii,16,9,0.027527718999999999,581.23367189625628
1786032755,bed90d6,no,chunked8/source,16,9,0.0047711740000000004,3353.4809269155985
1786032755,bed90d6,no,chunked4/ascii,16,10,0.007180278,2228.3311583894579
1786032755,bed90d6,no,lexer_all/source,16,10,0.027445679000000001,582.97122137133522
1786032755,bed90d6,no,chunked4/source,16,10,0.0072816959999999998,2197.2959332545065
1786032755,bed90d6,no,chunked1/ascii,16,10,0.027364691,584.69643210290008
1786032755,bed90d6,no,lexer_all/ascii,16,10,0.027945250000000001,572.54943839465886
1786032755,bed90d6,no,chunked8/ascii,16,10,0.0052140240000000003,3068.6543048705453
1786032755,bed90d6,no,chunked2/ascii,16,10,0.014552351,1099.4812586157618
1786032755,bed90d6,no,chunked2/source,16,10,0.014374679,1113.0711863545339
1786032755,bed90d6,no,chunked1/source,16,10,0.028462573000000001,562.1431698390586
1786032755,bed90d6,no,chunked8/source,16,10,0.0038197190000000001,4188.8005395149758
1786032755,bed90d6,no,chunked1/source,16,11,0.028063461000000001,570.13783894992866
1786032755,bed90d6,no,chunked4/ascii,16,11,0.0072390700000000002,2210.2337998248863
1786032755,bed90d6,no,chunked4/source,16,11,0.0079707700000000003,2007.3394424874391
1786032755,bed90d6,no,lexer_all/source,16,11,0.028160786,568.16741578149151
1786032755,bed90d6,no,chunked1/ascii,16,11,0.027646904999999999,578.72796948874895
1786032755,bed90d6,no,chunked8/ascii,16,11,0.0051172580000000004,3126.6817489558548
1786032755,bed90d6,no,lexer_all/ascii,16,11,0.028509157,561.22449335483122
1786032755,bed90d6,no,chunked2/ascii,16,11,0.014439090999999999,1108.1055721096529
1786032755,bed90d6,no,chunked2/source,16,11,0.014545828,1099.9745774524217
1786032755,bed90d6,no,chunked8/source,16,11,0.0043361119999999996,3689.9510455439358
1786032755,bed90d6,no,chunked2/ascii,16,12,0.014201287,1126.6610690494699
1786032755,bed90d6,no,chunked1/ascii,16,12,0.028171992,567.94127988174705
1786032755,bed90d6,no,chunked8/ascii,16,12,0.0040358939999999999,3964.4344458249748
1786032755,bed90d6,no,chunked4/ascii,16,12,0.0071986970000000004,2222.6296221800053
1786032755,bed90d6,no,chunked4/source,16,12,0.0072961120000000004,2192.9544129799001
1786032755,bed90d6,no,lexer_all/source,16,12,0.028228283,566.80886357826319
1786032755,bed90d6,no,chunked1/source,16,12,0.028964565000000001,552.40052830054947
1786032755,bed90d6,no,chunked2/source,16,12,0.014422358,1109.3914745422078
1786032755,bed90d6,no,lexer_all/ascii,16,12,0.027913786999999999,573.19478698101193
1786032755,bed90d6,no,chunked8/source,16,12,0.0049178140000000004,3253.4864083911275
1786032755,bed90d6,no,chunked1/source,16,13,0.028835930999999999,554.86472789783022
1786032755,bed90d6,no,chunked2/ascii,16,13,0.014395811,1111.4370140937763
1786032755,bed90d6,no,chunked4/source,16,13,0.0074519460000000001,2147.0956724586576
1786032755,bed90d6,no,lexer_all/source,16,13,0.028523120999999999,560.94986968626631
1786032755,bed90d6,no,chunked8/ascii,16,13,0.003824774,4183.2634276687568
1786032755,bed90d6,no,chunked4/ascii,16,13,0.0072366890000000001,2210.9610062417137
1786032755,bed90d6,no,lexer_all/ascii,16,13,0.028046604999999999,570.48035558308538
1786032755,bed90d6,no,chunked2/source,16,13,0.014368906000000001,1113.5183853242274
1786032755,bed90d6,no,chunked1/ascii,16,13,0.028321766000000002,564.9378359138459
1786032755,bed90d6,no,chunked8/source,16,13,0.0039908180000000001,4009.2134013617269
1786032755,bed90d6,no,chunked2/ascii,16,14,0.014087753,1135.7408944704198
1786032755,bed90d6,no,chunked1/ascii,16,14,0.028089009000000002,569.61914154032058
1786032755,bed90d6,no,chunked4/source,16,14,0.0072216479999999998,2215.5664479902102
1786032755,bed90d6,no,lexer_all/ascii,16,14,0.026542868000000001,602.79986297254459
1786032755,bed90d6,no,chunked8/source,16,14,0.004480525,3571.0192461811071
1786032755,bed90d6,no,chunked4/ascii,16,14,0.0071195640000000001,2247.3338526486086
1786032755,bed90d6,no,lexer_all/source,16,14,0.027273126000000002,586.6595933299177
1786032755,bed90d6,no,chunked1/source,16,14,0.028029162999999999,570.83549044955805
1786032755,bed90d6,no,chunked8/ascii,16,14,0.0055590199999999996,2878.2118418890996
1786032755,bed90d6,no,chunked2/source,16,14,0.014061183,1137.8872608368447
1786032755,bed90d6,no,chunked1/source,128,0,0.22483456199999999,569.30797285015319
1786032755,bed90d6,no,lexer_all/ascii,128,0,0.22362110399999999,572.39681470043422
1786032755,bed90d6,no,chunked1/ascii,128,0,0.223643863,572.33856503987556
1786032755,bed90d6,no,chunked8/ascii,128,0,0.031648117000000003,4044.4746722022837
1786032755,bed90d6,no,chunked8/source,128,0,0.034627799000000001,3696.4552300558307
1786032755,bed90d6,no,chunked4/source,128,0,0.057194126999999997,2237.9939240767162
1786032755,bed90d6,no,chunked2/source,128,0,0.115132531,1111.7631794168763
1786032755,bed90d6,no,chunked2/ascii,128,0,0.112456318,1138.2197986367873
1786032755,bed90d6,no,chunked4/ascii,128,0,0.058389911000000003,2192.1596631547277
1786032755,bed90d6,no,lexer_all/source,128,0,0.22436323899999999,570.50392608600237
1786032755,bed90d6,no,chunked2/source,128,1,0.11451439300000001,1117.7643732423405
1786032755,bed90d6,no,chunked1/source,128,1,0.22416947700000001,570.99704398593065
1786032755,bed90d6,no,chunked1/ascii,128,1,0.22587834700000001,566.67675024819675
1786032755,bed90d6,no,lexer_all/source,128,1,0.219661198,582.71606403089936
1786032755,bed90d6,no,lexer_all/ascii,128,1,0.21802718900000001,587.08277722827734
1786032755,bed90d6,no,chunked8/source,128,1,0.031760181999999998,4030.2070283750918
1786032755,bed90d6,no,chunked2/ascii,128,1,0.113155862,1131.1831783791681
1786032755,bed90d6,no,chunked8/ascii,128,1,0.030344791999999999,4218.187016388003
1786032755,bed90d6,no,chunked4/source,128,1,0.061769532000000002,2072.2207951789574
1786032755,bed90d6,no,chunked4/ascii,128,1,0.057402900999999999,2229.8525928052754
1786032755,bed90d6,no,lexer_all/ascii,128,2,0.22599808199999999,566.37652185647551
1786032755,bed90d6,no,lexer_all/source,128,2,0.22305593400000001,573.84758353423615
1786032755,bed90d6,no,chunked1/ascii,128,2,0.22357518700000001,572.51437132598494
1786032755,bed90d6,no,chunked4/ascii,128,2,0.057215543000000001,2237.1544674389356
1786032755,bed90d6,no,chunked1/source,128,2,0.22665399899999999,564.7379233704678
1786032755,bed90d6,no,chunked8/ascii,128,2,0.029829485999999999,4291.0564275024562
1786032755,bed90d6,no,chunked4/source,128,2,0.057214003999999999,2237.2164115427418
