run,scenario,input_mib,round,seconds,mib_per_s
1785540000,chunked2/ascii,128,1,0.087453417000000006,1463.6364366345401
1785540000,chunked8/ascii,128,1,0.023317416000000001,5489.459365025461
1785540000,chunked4/source,128,1,0.045266689999999998,2827.6887203122665
1785540000,chunked4/ascii,128,1,0.045696887999999998,2801.0661826554697
1785540000,lexer_all/ascii,128,2,0.15943776500000001,802.82113606769713
1785540000,lexer_all/source,128,2,0.16777057100000001,762.94732714995689
1785540000,chunked1/ascii,128,2,0.17234096600000001,742.71376446499971
1785540000,chunked4/ascii,128,2,0.045533259,2811.1321359491208
1785540000,chunked1/source,128,2,0.17604418599999999,727.0908038898375
1785540000,chunked8/ascii,128,2,0.022466870999999999,5697.277899952981
1785540000,chunked4/source,128,2,0.046503243999999999,2752.4984863179025
1785540000,chunked8/source,128,2,0.023747984,5389.9357822909124
1785540000,chunked2/ascii,128,2,0.089562194999999997,1429.1745264773215
1785540000,chunked2/source,128,2,0.090686088999999998,1411.4635456257472
1785540000,chunked4/ascii,128,3,0.045634279,2804.9091699113847
1785540000,lexer_all/ascii,128,3,0.15204610399999999,841.84996696393182
1785540000,chunked4/source,128,3,0.046810500999999997,2734.4315054195226
1785540000,chunked1/ascii,128,3,0.17286380400000001,740.46737759742075
1785540000,lexer_all/source,128,3,0.16362318300000001,782.2858984406389
1785540000,chunked8/source,128,3,0.023134767000000001,5532.8030197525686
1785540000,chunked8/ascii,128,3,0.022361191999999998,5724.2032369917733
1785540000,chunked2/source,128,3,0.089075036999999996,1436.9919231004314
1785540000,chunked1/source,128,3,0.17613468700000001,726.71721225968429
1785540000,chunked2/ascii,128,3,0.086746980000000001,1475.5557787647999
1785540000,chunked4/ascii,128,4,0.043951807000000002,2912.2808905079723
1785540000,chunked4/source,128,4,0.045121671000000002,2836.7767833525504
1785540000,chunked1/source,128,4,0.17662334299999999,724.706635854311
1785540000,chunked2/ascii,128,4,0.086831909999999998,1474.1125426055298
1785540000,chunked8/source,128,4,0.022877059000000002,5595.1295452300956
1785540000,lexer_all/ascii,128,4,0.15321442800000001,835.43050938645627
1785540000,chunked2/source,128,4,0.088567290000000007,1445.2300473331866
1785540000,chunked8/ascii,128,4,0.022524850999999999,5682.6128452256817
1785540000,chunked1/ascii,128,4,0.17365813899999999,737.0803831393963
1785540000,lexer_all/source,128,4,0.168827855,758.16937151083312
1785540000,chunked4/ascii,128,5,0.043931986999999999,2913.594771604447
1785540000,chunked4/source,128,5,0.045097590999999999,2838.2914892033164
1785540000,chunked2/source,128,5,0.090350421,1416.7073855568649
1785540000,lexer_all/source,128,5,0.168682886,758.820955427998
1785540000,chunked2/ascii,128,5,0.086719291000000004,1476.0269157342918
1785540000,chunked1/ascii,128,5,0.17301423199999999,739.82357491489222
1785540000,lexer_all/ascii,128,5,0.165498443,773.42121961470377
1785540000,chunked8/source,128,5,0.022692980000000001,5640.515644876612
1785540000,chunked8/ascii,128,5,0.023060517999999999,5550.6128539434603
1785540000,chunked1/source,128,5,0.176320055,725.95320321827296
1785540000,chunked8/ascii,128,6,0.023823924,5372.7508377458953
1785540000,lexer_all/ascii,128,6,0.16783881,762.63652983117868
1785540000,chunked2/source,128,6,0.089501054999999996,1430.1519542855899
1785540000,chunked1/source,128,6,0.17615815700000001,726.62038987426547
1785540000,chunked2/ascii,128,6,0.089136187000000006,1436.0049710158066
1785540000,chunked4/source,128,6,0.046794191999999998,2735.3845263290809
1785540000,chunked1/ascii,128,6,0.17242074600000001,742.37010683966378
1785540000,lexer_all/source,128,6,0.16796836000000001,762.04892825572665
1785540000,chunked8/source,128,6,0.023275416,5499.3693225019942
1785540000,chunked4/ascii,128,6,0.047995995999999999,2666.8892886272124
1785540000,chunked1/source,128,7,0.18212425500000001,702.81747326226298
1785540000,chunked8/source,128,7,0.023347736000000001,5482.3349346965406
1785540000,lexer_all/source,128,7,0.16778681000000001,762.87348641333642
1785540000,chunked4/source,128,7,0.046535503999999998,2750.590360402502
1785540000,chunked8/ascii,128,7,0.024190882,5291.2501342197666
1785540000,chunked2/source,128,7,0.092008792000000006,1391.1725818427446
1785540000,chunked2/ascii,128,7,0.093052505999999993,1375.567549243591
1785540000,chunked4/ascii,128,7,0.047250100000000003,2708.989137153033
1785540000,chunked1/ascii,128,7,0.185456907,690.18733084659141
1785540000,lexer_all/ascii,128,7,0.15226543300000001,840.63733381557802
1785540000,lexer_all/source,128,8,0.167494752,764.20369707387647
1785540000,chunked1/source,128,8,0.18212339399999999,702.82079587684427
1785540000,chunked8/source,128,8,0.023467255999999999,5454.413107304581
1785540000,chunked4/source,128,8,0.046462004000000001,2754.9416232427698
1785540000,chunked4/ascii,128,8,0.046990580999999997,2723.9503088798697
1785540000,chunked8/ascii,128,8,0.024263270999999999,5275.4637917284335
1785540000,chunked2/source,128,8,0.091931683,1392.3394475316204
1785540000,chunked2/ascii,128,8,0.093103086000000002,1374.8202463384998
1785540000,lexer_all/ascii,128,8,0.16039497,798.03006060224038
1785540000,chunked1/ascii,128,8,0.18477937,692.71806495170176
1785540000,chunked8/ascii,128,9,0.023449775999999999,5458.4746408406863
1785540000,chunked2/ascii,128,9,0.092926606999999994,1377.4311982508361
1785540000,lexer_all/ascii,128,9,0.159019298,804.9337988487066
1785540000,chunked4/source,128,9,0.046042014999999999,2780.0718261108268
1785540000,chunked1/source,128,9,0.18258403300000001,701.04765797824211
1785540000,chunked4/ascii,128,9,0.045786047000000003,2795.6116768367124
1785540000,chunked2/source,128,9,0.091402205,1400.4050418572733
1785540000,lexer_all/source,128,9,0.16377605200000001,781.55571071448264
1785540000,chunked1/ascii,128,9,0.172475926,742.13260133124049
1785540000,chunked8/source,128,9,0.023187316999999999,5520.2638890421031
1785540000,chunked4/ascii,128,10,0.044179636000000001,2897.2626127882659
1785540000,lexer_all/source,128,10,0.163933891,780.80321242952789
1785540000,chunked4/source,128,10,0.045144139999999999,2835.3648716947996
1785540000,chunked1/ascii,128,10,0.17043539699999999,751.01774562354876
1785540000,lexer_all/ascii,128,10,0.15312441800000001,835.92159435599956
