run,scenario,input_mib,round,seconds,mib_per_s
1785536021,chunked8/ascii,128,12,0.022941,5579.54
1785536021,chunked4/ascii,128,12,0.0449235,2849.29
1785536021,chunked4/source,128,12,0.0468133,2734.27
1785536021,lexer_all/source,128,12,0.172078,743.848
1785536021,chunked1/source,128,12,0.176306,726.013
1785536021,chunked2/source,128,12,0.089101,1436.57
1785536021,lexer_all/ascii,128,12,0.181578,704.931
1785536021,chunked8/source,128,12,0.0231767,5522.8
1785536021,chunked1/source,128,13,0.175868,727.818
1785536021,chunked2/ascii,128,13,0.0865047,1479.69
1785536021,chunked4/source,128,13,0.0455559,2809.74
1785536021,lexer_all/source,128,13,0.184961,692.037
1785536021,chunked8/ascii,128,13,0.0230776,5546.51
1785536021,chunked4/ascii,128,13,0.0451961,2832.1
1785536021,lexer_all/ascii,128,13,0.186824,685.139
1785536021,chunked2/source,128,13,0.0899263,1423.39
1785536021,chunked1/ascii,128,13,0.169605,754.695
1785536021,chunked8/source,128,13,0.023025,5559.19
1785536021,chunked2/ascii,128,14,0.0892031,1434.93
1785536021,chunked1/ascii,128,14,0.170033,752.797
1785536021,chunked4/source,128,14,0.0453401,2823.11
1785536021,lexer_all/ascii,128,14,0.161604,792.061
1785536021,chunked8/source,128,14,0.0235424,5437.01
1785536021,chunked4/ascii,128,14,0.0451089,2837.58
1785536021,lexer_all/source,128,14,0.173315,738.54
1785536021,chunked1/source,128,14,0.176739,724.231
1785536021,chunked8/ascii,128,14,0.0281999,4539.02
1785536021,chunked2/source,128,14,0.0893578,1432.44
1785536021,chunked1/source,512,0,0.698486,733.014
1785536021,lexer_all/ascii,512,0,0.745814,686.498
1785536021,chunked1/ascii,512,0,0.666187,768.553
1785536021,chunked8/ascii,512,0,0.092919,5510.18
1785536021,chunked8/source,512,0,0.0924967,5535.33
1785536021,chunked4/source,512,0,0.183222,2794.43
1785536021,chunked2/source,512,0,0.360736,1419.32
1785536021,chunked2/ascii,512,0,0.358864,1426.72
1785536021,chunked4/ascii,512,0,0.181411,2822.32
1785536021,lexer_all/source,512,0,0.689545,742.518
1785536021,chunked2/source,512,1,0.358841,1426.82
1785536021,chunked1/source,512,1,0.703327,727.969
1785536021,chunked1/ascii,512,1,0.673597,760.099
1785536021,lexer_all/source,512,1,0.729693,701.665
1785536021,lexer_all/ascii,512,1,0.708915,722.23
